% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap1_duto1_plastic_azul_S21,im:Cap1_duto1_plastic_azul_S21,re:Cap1_duto1_plastic_diversos_S21,im:Cap1_duto1_plastic_diversos_S21,
3.525000000000000E+009,8.420461231659735E-001,3.551024001322833E-001,8.398836766400828E-001,3.517094852460193E-001,8.421121021566086E-001,3.551313815958097E-001,
3.530000000000000E+009,8.439312267511973E-001,3.464547158601873E-001,8.416592144582974E-001,3.428562543231712E-001,8.439312071361753E-001,3.462693460241144E-001,
3.535000000000000E+009,8.456575497302619E-001,3.382563928933633E-001,8.433299992785757E-001,3.347458767209939E-001,8.456181873942485E-001,3.382963221650723E-001,
3.540000000000000E+009,8.462846152800698E-001,3.289633817765412E-001,8.438304130341183E-001,3.255710621000230E-001,8.463915089131926E-001,3.290149444367986E-001,
3.545000000000000E+009,8.474338957934473E-001,3.200313221300639E-001,8.448259435936973E-001,3.166657763135360E-001,8.475855733215549E-001,3.200282621642204E-001,
3.550000000000000E+009,8.472317129317386E-001,3.115667628006561E-001,8.444525921969345E-001,3.083753888135545E-001,8.474014069634033E-001,3.115999434992806E-001,
3.555000000000000E+009,8.471297281852022E-001,3.031431823696659E-001,8.441883775897848E-001,3.001170162251025E-001,8.473111531479619E-001,3.031020034225531E-001,
3.560000000000000E+009,8.471557393143353E-001,2.941544040761704E-001,8.441066397847160E-001,2.911767967552695E-001,8.473796104601871E-001,2.939568836378788E-001,
3.565000000000000E+009,8.468714144295504E-001,2.861024078733361E-001,8.437417909159743E-001,2.833480994562897E-001,8.470781588735764E-001,2.859318633156492E-001,
3.570000000000000E+009,8.454638161747279E-001,2.774872792136760E-001,8.422146102364430E-001,2.748398827048380E-001,8.456047589204381E-001,2.771630734070031E-001,
3.575000000000000E+009,8.436825448668190E-001,2.689431140199053E-001,8.403928530211302E-001,2.666341149347352E-001,8.438045661911153E-001,2.685983766528951E-001,
3.580000000000000E+009,8.412551519530453E-001,2.606382094971431E-001,8.379370860248879E-001,2.586644412704022E-001,8.413671780726352E-001,2.603928827405821E-001,
3.585000000000000E+009,8.382192936697250E-001,2.531311819289947E-001,8.348238955222224E-001,2.514386616100164E-001,8.383072783986048E-001,2.528568940617070E-001,
3.590000000000000E+009,8.342283974503757E-001,2.457449554811267E-001,8.308040621001966E-001,2.446267187321945E-001,8.342621309401698E-001,2.454650934207809E-001,
3.595000000000000E+009,8.292653746993632E-001,2.410148726391982E-001,8.261454561045645E-001,2.405193014242525E-001,8.293198847242118E-001,2.407074599970754E-001,
3.600000000000000E+009,8.234133695972413E-001,2.360379546545375E-001,8.207493266312679E-001,2.359319950539112E-001,8.233027047674832E-001,2.356013461893496E-001,
3.605000000000000E+009,8.185866841938376E-001,2.335523744212554E-001,8.166615852412693E-001,2.338520202190841E-001,8.183007909814067E-001,2.332591479466299E-001,
3.610000000000000E+009,8.133207870857955E-001,2.339186870271685E-001,8.124271565142326E-001,2.343399661509028E-001,8.131022286708938E-001,2.337702783819480E-001,
3.615000000000000E+009,8.099112242585709E-001,2.357440209676910E-001,8.098388409974644E-001,2.358058403623286E-001,8.096576908283200E-001,2.356120199990345E-001,
3.620000000000000E+009,8.099446223976241E-001,2.377377606996993E-001,8.105712270966377E-001,2.373905700504056E-001,8.098235754389023E-001,2.377680626008397E-001,
3.625000000000000E+009,8.114923264524038E-001,2.401261227179647E-001,8.127478111783295E-001,2.389161963188313E-001,8.114592839707440E-001,2.400116169082288E-001,
3.630000000000000E+009,8.147550412789109E-001,2.420299552088219E-001,8.162780915369463E-001,2.397625912079806E-001,8.147269827672103E-001,2.416785728722327E-001,
3.635000000000000E+009,8.187731031488968E-001,2.430930131303565E-001,8.202596928783748E-001,2.399397030852735E-001,8.185791316993809E-001,2.428320251051460E-001,
3.640000000000000E+009,8.249681907659860E-001,2.440909786862200E-001,8.261854568111237E-001,2.399808402995333E-001,8.246622567041038E-001,2.437291000940055E-001,
3.645000000000000E+009,8.317199697170695E-001,2.432271431229195E-001,8.324082718641221E-001,2.386057587645601E-001,8.313555217156898E-001,2.430981136412940E-001,
3.650000000000000E+009,8.391860637619009E-001,2.408349042748110E-001,8.391731297786922E-001,2.358020829358570E-001,8.387929781029988E-001,2.407980278590222E-001,
3.655000000000000E+009,8.474446458910561E-001,2.379458097686719E-001,8.468241458004617E-001,2.326406375957589E-001,8.470386978740510E-001,2.379575948649710E-001,
3.660000000000000E+009,8.555669711443626E-001,2.329244421306914E-001,8.544864031624634E-001,2.276109407687617E-001,8.552764472670013E-001,2.329801382322718E-001,
3.665000000000000E+009,8.637744346095744E-001,2.274574124283057E-001,8.623390938499633E-001,2.220687437630808E-001,8.635737699878342E-001,2.275978450726243E-001,
3.670000000000000E+009,8.720688488640168E-001,2.216545252255615E-001,8.703802965942229E-001,2.160538221822339E-001,8.720091540191798E-001,2.216334140963189E-001,
3.675000000000000E+009,8.796293940397560E-001,2.131702682334151E-001,8.775377878166905E-001,2.075445471243496E-001,8.795860804387756E-001,2.131860809519026E-001,
3.680000000000000E+009,8.859915499218575E-001,2.047460140593936E-001,8.835313029878208E-001,1.991757909928585E-001,8.858224918601994E-001,2.046918152990647E-001,
3.685000000000000E+009,8.919260349167263E-001,1.946806105932099E-001,8.890566140077703E-001,1.890072024341236E-001,8.917701129347687E-001,1.946077879741588E-001,
3.690000000000000E+009,8.973955942548493E-001,1.855129754649548E-001,8.941724785243888E-001,1.797900163247913E-001,8.972082000694956E-001,1.854229925112334E-001,
3.695000000000000E+009,9.013815429003637E-001,1.747582924546369E-001,8.976965398289281E-001,1.690485835816686E-001,9.011726678990555E-001,1.746304946252829E-001,
3.700000000000000E+009,9.053370351728001E-001,1.648659421241438E-001,9.013134691510932E-001,1.591555390395521E-001,9.049877596343298E-001,1.647821486055699E-001,
3.705000000000000E+009,9.083464867398200E-001,1.547543551334250E-001,9.040090884233765E-001,1.492048892932592E-001,9.081097800542175E-001,1.549004846556656E-001,
3.710000000000000E+009,9.115662102152082E-001,1.446068809146711E-001,9.066430565178921E-001,1.390584219180862E-001,9.113318719976623E-001,1.447155396882344E-001,
3.715000000000000E+009,9.137980287062029E-001,1.339722359964890E-001,9.083794599909694E-001,1.285888950387851E-001,9.136160716727463E-001,1.340414359205354E-001,
3.720000000000000E+009,9.154789808725908E-001,1.241022381760651E-001,9.096300903156065E-001,1.190130803578533E-001,9.152868445633134E-001,1.243286610625356E-001,
3.725000000000000E+009,9.160197847592759E-001,1.139829449902999E-001,9.097357182005225E-001,1.090062306558358E-001,9.158425380787116E-001,1.140974225507638E-001,
3.730000000000000E+009,9.162843400799954E-001,1.042636686138396E-001,9.096055428791079E-001,9.961731898216555E-002,9.162020308480667E-001,1.043420263682157E-001,
3.735000000000000E+009,9.170880000432556E-001,9.455840470176753E-002,9.100080065506627E-001,9.018001863987366E-002,9.171431872738294E-001,9.469907255389212E-002,
3.740000000000000E+009,9.167013673974803E-001,8.551817805119773E-002,9.091604811196851E-001,8.170710549156544E-002,9.167819850758656E-001,8.566862302856809E-002,
3.745000000000000E+009,9.172450746319185E-001,7.664347770883116E-002,9.093130280219880E-001,7.336294319972371E-002,9.173382840840980E-001,7.667953142491038E-002,
3.750000000000000E+009,9.172016788119604E-001,6.803872052176285E-002,9.089021884148235E-001,6.558537502330990E-002,9.172057494525118E-001,6.806941445518133E-002,
3.755000000000000E+009,9.161780206974067E-001,5.962306626378659E-002,9.078796822611190E-001,5.786404135514602E-002,9.161603561474395E-001,5.961570137466402E-002,
3.760000000000000E+009,9.159678990968769E-001,5.020327307702388E-002,9.075358784183426E-001,4.895549064512715E-002,9.159412483067015E-001,5.010769915054663E-002,
3.765000000000000E+009,9.155897034058621E-001,4.313077110148029E-002,9.071436447177783E-001,4.267410202357832E-002,9.155452106885524E-001,4.314757103548934E-002,
3.770000000000000E+009,9.145517954562580E-001,3.488084276085170E-002,9.063390261950578E-001,3.523441630124367E-002,9.145634029288419E-001,3.486058971029105E-002,
3.775000000000000E+009,9.145643516853605E-001,2.672188864528249E-002,9.066667308755714E-001,2.780644433200827E-002,9.144868372251658E-001,2.669013052157905E-002,
3.780000000000000E+009,9.143340990231909E-001,1.929499954698321E-002,9.069812295900657E-001,2.104965042761523E-002,9.143348840232832E-001,1.931102647750095E-002,
3.785000000000000E+009,9.144836641072975E-001,1.196518642546452E-002,9.076702510338308E-001,1.425450880729803E-002,9.144029395713340E-001,1.201119035392047E-002,
3.790000000000000E+009,9.142135241908727E-001,4.347473876885088E-003,9.080339274105320E-001,6.980398285427819E-003,9.141894077017227E-001,4.263734305799131E-003,
3.795000000000000E+009,9.139244014465429E-001,-3.832001896228852E-003,9.084471317642271E-001,-9.430953240526487E-004,9.138591726166303E-001,-3.951405069108123E-003,
3.800000000000000E+009,9.136230019097917E-001,-1.181479873466920E-002,9.089359196516215E-001,-8.961969565309249E-003,9.135532165794208E-001,-1.194945214772703E-002,
3.805000000000000E+009,9.134042230936004E-001,-1.955318874364797E-002,9.093194061216998E-001,-1.678278839275157E-002,9.133175856312819E-001,-1.961814847746043E-002,
3.810000000000000E+009,9.122691734730019E-001,-2.740579310720922E-002,9.088307032936047E-001,-2.475882404392162E-002,9.121465093531326E-001,-2.741432519042813E-002,
3.815000000000000E+009,9.114227709982385E-001,-3.543391336131709E-002,9.085570630473334E-001,-3.305492470749273E-002,9.112933968915576E-001,-3.545764878180963E-002,
3.820000000000000E+009,9.111636486429622E-001,-4.296038738795312E-002,9.086934204591883E-001,-4.111901831472935E-002,9.110563035767018E-001,-4.304721733079999E-002,
3.825000000000000E+009,9.108785161325970E-001,-5.088810584580215E-002,9.086648822796789E-001,-4.952891206741924E-002,9.107955991180131E-001,-5.089200895698942E-002,
3.830000000000000E+009,9.099933986246975E-001,-5.760393000613129E-002,9.079343951164783E-001,-5.685998605813139E-002,9.098863748513243E-001,-5.767609826005231E-002,
3.835000000000000E+009,9.090821629843033E-001,-6.502326407798731E-002,9.069481580197618E-001,-6.483538300854905E-002,9.089389417740379E-001,-6.513246356893263E-002,
3.840000000000000E+009,9.087936023807612E-001,-7.273793378359350E-002,9.064230584712159E-001,-7.291161615217404E-002,9.086366238195951E-001,-7.275531132658283E-002,
3.845000000000000E+009,9.086927914618299E-001,-8.004743615900314E-002,9.060658172035372E-001,-8.049052489758274E-002,9.085511079111475E-001,-7.997693637281358E-002,
3.850000000000000E+009,9.079364124450516E-001,-8.784220493740863E-002,9.050642578017052E-001,-8.852479731393864E-002,9.078803112928873E-001,-8.784686649207174E-002,
3.855000000000000E+009,9.075594225244668E-001,-9.498235474562884E-002,9.044486663012490E-001,-9.571578511493814E-002,9.074879375650721E-001,-9.496846530038448E-002,
3.860000000000000E+009,9.076425358204133E-001,-1.022432431562352E-001,9.042483694442854E-001,-1.030820687990117E-001,9.076549066695983E-001,-1.023366486459782E-001,
3.865000000000000E+009,9.067027892884612E-001,-1.100955170320099E-001,9.029626960405082E-001,-1.109657579922883E-001,9.066586627194690E-001,-1.102814662986315E-001,
3.870000000000000E+009,9.058452910576295E-001,-1.172700744411594E-001,9.018895246338567E-001,-1.180693692350494E-001,9.057064069752245E-001,-1.174410063905665E-001,
3.875000000000000E+009,9.053610465249162E-001,-1.250399269384651E-001,9.012779685550834E-001,-1.256441650539572E-001,9.052463193828748E-001,-1.251161737857552E-001,
3.880000000000000E+009,9.047327744287286E-001,-1.328264582567628E-001,9.004540049622318E-001,-1.333854387587037E-001,9.045054539858383E-001,-1.329346047584057E-001,
3.885000000000000E+009,9.032843419222589E-001,-1.407684586749486E-001,8.989731841003862E-001,-1.411852193609330E-001,9.031718116916485E-001,-1.407970771228497E-001,
3.890000000000000E+009,9.024965427996181E-001,-1.485383914837125E-001,8.978137365409312E-001,-1.488783874280902E-001,9.022533347477694E-001,-1.486076739260016E-001,
3.895000000000000E+009,9.015755271858026E-001,-1.559707102026650E-001,8.967529762717428E-001,-1.561460754909106E-001,9.012623447029453E-001,-1.560002449503460E-001,
3.900000000000000E+009,9.003054799780039E-001,-1.642922986345217E-001,8.955421020131346E-001,-1.641640625688467E-001,9.001330076751390E-001,-1.642213680331815E-001,
3.905000000000000E+009,8.994167650483558E-001,-1.714804211506198E-001,8.947541688904949E-001,-1.712420182049538E-001,8.993184689782169E-001,-1.715095319651267E-001,
3.910000000000000E+009,8.980844958379506E-001,-1.796328709293200E-001,8.933634741591330E-001,-1.792822361543139E-001,8.979146617284647E-001,-1.795975920247945E-001,
3.915000000000000E+009,8.966115071776466E-001,-1.872045169174403E-001,8.919979896525293E-001,-1.867561101727358E-001,8.965452068612232E-001,-1.871805855798250E-001,
3.920000000000000E+009,8.950588568817540E-001,-1.947447302896490E-001,8.904519482592280E-001,-1.942106987606943E-001,8.949719118277232E-001,-1.948165017781086E-001,
3.925000000000000E+009,8.941288974587097E-001,-2.026281695899368E-001,8.894831085505637E-001,-2.022821438518224E-001,8.940076301925247E-001,-2.027530591209179E-001,
3.930000000000000E+009,8.929693402727020E-001,-2.105926641887685E-001,8.881235809488582E-001,-2.101282139111147E-001,8.929051997869474E-001,-2.105642063425730E-001,
3.935000000000000E+009,8.918505338601073E-001,-2.185830007799726E-001,8.869048341817425E-001,-2.180367629152209E-001,8.916988221786441E-001,-2.186816432520942E-001,
3.940000000000000E+009,8.910240084620111E-001,-2.273040909987329E-001,8.859757962074921E-001,-2.265932123862366E-001,8.908215043377503E-001,-2.273879046445026E-001,
3.945000000000000E+009,8.886952672738542E-001,-2.353611945144359E-001,8.835136685012474E-001,-2.344225238639896E-001,8.884866381507444E-001,-2.353674084164421E-001,
3.950000000000000E+009,8.873998631660178E-001,-2.438257733664070E-001,8.820556631452039E-001,-2.426954469289261E-001,8.871188642702812E-001,-2.438940042689981E-001,
3.955000000000000E+009,8.857347504659403E-001,-2.524078187738676E-001,8.803051996744855E-001,-2.510954979545206E-001,8.854051125336999E-001,-2.524956261540460E-001,
3.960000000000000E+009,8.832210163091174E-001,-2.605020401917659E-001,8.778948606576462E-001,-2.588347772646791E-001,8.829941412329624E-001,-2.604431194016792E-001,
3.965000000000000E+009,8.807422245826639E-001,-2.694746954512910E-001,8.754525612260748E-001,-2.676455321175604E-001,8.804769206078672E-001,-2.694194771425650E-001,
3.970000000000000E+009,8.778812572828392E-001,-2.778373463918256E-001,8.725307448534394E-001,-2.758366462588016E-001,8.776596052897375E-001,-2.777276077239338E-001,
3.975000000000000E+009,8.742703955833080E-001,-2.893009419606473E-001,8.689055581006961E-001,-2.868608362218527E-001,8.740039032806680E-001,-2.891230787483216E-001,
3.980000000000000E+009,8.714652561524571E-001,-2.976738241802364E-001,8.662059702537767E-001,-2.950311700584072E-001,8.712299372056329E-001,-2.975842762959718E-001,
3.985000000000000E+009,8.682216347757588E-001,-3.050866310785166E-001,8.629464212595003E-001,-3.022199938996117E-001,8.680084547354249E-001,-3.049250729200030E-001,
3.990000000000000E+009,8.644527840957682E-001,-3.138403957101493E-001,8.593609215457028E-001,-3.106201359904295E-001,8.643510495318730E-001,-3.136456695944044E-001,
3.995000000000000E+009,8.617055549094836E-001,-3.213897782852562E-001,8.568836133067201E-001,-3.178545180688921E-001,8.615939820595524E-001,-3.213274211049923E-001,
4.000000000000000E+009,8.575496901304935E-001,-3.284039012847052E-001,8.531373120543189E-001,-3.246370504573641E-001,8.573215364509346E-001,-3.283645274474021E-001,
4.005000000000000E+009,8.532365146040045E-001,-3.357076560351652E-001,8.491992288679524E-001,-3.320110365194030E-001,8.530705910284121E-001,-3.356691593011211E-001,
4.010000000000000E+009,8.503512199061599E-001,-3.432478592445479E-001,8.464955826868772E-001,-3.395517910856910E-001,8.502000920839801E-001,-3.431922146838444E-001,
4.015000000000000E+009,8.467613392343183E-001,-3.503255959721515E-001,8.430245380610931E-001,-3.466661168278093E-001,8.465921191327850E-001,-3.503742979575070E-001,
4.020000000000000E+009,8.432283629847739E-001,-3.574657117332733E-001,8.398689805817754E-001,-3.535451646367947E-001,8.431060624757987E-001,-3.573415435735090E-001,
4.025000000000000E+009,8.401005068597898E-001,-3.645138420306207E-001,8.369491031030418E-001,-3.607390819253126E-001,8.399498138821396E-001,-3.644802127922315E-001,
4.030000000000000E+009,8.365892164540183E-001,-3.713003085592903E-001,8.336242863526713E-001,-3.675671525023848E-001,8.363693365211828E-001,-3.711680631174493E-001,
4.035000000000000E+009,8.330008910090756E-001,-3.786265007049447E-001,8.302620533648328E-001,-3.750236980892630E-001,8.329057217864714E-001,-3.785490859436433E-001,
4.040000000000000E+009,8.298574204211967E-001,-3.861292362690516E-001,8.272281625723634E-001,-3.825890309469102E-001,8.297399015201602E-001,-3.860745035589943E-001,
4.045000000000000E+009,8.265681712228469E-001,-3.931510548680069E-001,8.239199106570480E-001,-3.897887438334633E-001,8.263996942191858E-001,-3.930993192781908E-001,
4.050000000000000E+009,8.224866606574295E-001,-4.003992771362092E-001,8.199971981503780E-001,-3.969652653643466E-001,8.223970887607999E-001,-4.002758417888641E-001,
4.055000000000000E+009,8.191329985440183E-001,-4.076706831984292E-001,8.167120547748672E-001,-4.043903194927139E-001,8.189415813327048E-001,-4.076441149300669E-001,
4.060000000000000E+009,8.154439511479233E-001,-4.148562817646792E-001,8.132093791434548E-001,-4.115805103309800E-001,8.152746412577920E-001,-4.147469267380479E-001,
4.065000000000000E+009,8.113727753286280E-001,-4.218741127298670E-001,8.091266691492201E-001,-4.187814875894887E-001,8.111972932176110E-001,-4.217842506348676E-001,
4.070000000000000E+009,8.074309075400875E-001,-4.291329575481386E-001,8.050810610682833E-001,-4.261411695851057E-001,8.072196425615966E-001,-4.290166444686118E-001,
4.075000000000000E+009,8.039880796902886E-001,-4.360298765193800E-001,8.015760368460967E-001,-4.330156673246130E-001,8.038814173305849E-001,-4.359414838107602E-001,
4.080000000000000E+009,8.003985266493452E-001,-4.433139912388945E-001,7.981018086580463E-001,-4.401318358131520E-001,8.002760243368557E-001,-4.431605267299585E-001,
4.085000000000000E+009,7.968040083192471E-001,-4.500051429936803E-001,7.945881145053724E-001,-4.469271746609098E-001,7.966215185863144E-001,-4.499402177070536E-001,
4.090000000000000E+009,7.929645458215552E-001,-4.592027597526849E-001,7.906923648439889E-001,-4.561118420693108E-001,7.926913830797301E-001,-4.590943804744092E-001,
4.095000000000000E+009,7.882308534670042E-001,-4.661479997905303E-001,7.859708324197912E-001,-4.630846407488392E-001,7.879693369481176E-001,-4.660080272063519E-001,
4.100000000000000E+009,7.832286438167290E-001,-4.731710722656548E-001,7.809533856431878E-001,-4.700401808631490E-001,7.830397392587225E-001,-4.728813330110995E-001,
4.105000000000000E+009,7.785808053463312E-001,-4.812972192636897E-001,7.762811439286452E-001,-4.781258412450920E-001,7.784942845708336E-001,-4.811432949732738E-001,
4.110000000000000E+009,7.737225066304539E-001,-4.887240429624036E-001,7.714666382044337E-001,-4.852838329271711E-001,7.736910486291759E-001,-4.884963676304194E-001,
4.115000000000000E+009,7.683527656934199E-001,-4.959314388169356E-001,7.662526620545700E-001,-4.924425711387021E-001,7.682702620250022E-001,-4.958003464453546E-001,
4.120000000000000E+009,7.637505534711434E-001,-5.027670683064566E-001,7.618834351781265E-001,-4.991346797078978E-001,7.636205999744672E-001,-5.026299278953823E-001,
4.125000000000000E+009,7.573798679156780E-001,-5.098798494232154E-001,7.556768404995299E-001,-5.063208791794163E-001,7.572036525983601E-001,-5.096798361906991E-001,
4.130000000000000E+009,7.520669312983364E-001,-5.173038494894544E-001,7.503453499050088E-001,-5.137546557675660E-001,7.518607208378627E-001,-5.171439120960795E-001,
4.135000000000000E+009,7.464156874520125E-001,-5.234516077314603E-001,7.448417085387724E-001,-5.199168851193455E-001,7.462733286693613E-001,-5.232747458033293E-001,
4.140000000000000E+009,7.398700787800029E-001,-5.299297250473448E-001,7.386314043997569E-001,-5.263795415316259E-001,7.398576308619134E-001,-5.296161074986310E-001,
4.145000000000000E+009,7.350113528188533E-001,-5.356235099154058E-001,7.339316414975236E-001,-5.322958745634364E-001,7.348727035919764E-001,-5.354258579819544E-001,
4.150000000000000E+009,7.288297221607779E-001,-5.420754777864539E-001,7.278358118189164E-001,-5.389242512734189E-001,7.287276736764935E-001,-5.418952024186314E-001,
4.155000000000000E+009,7.237096997927480E-001,-5.480879918639779E-001,7.227749287930049E-001,-5.451384344501411E-001,7.236205379041090E-001,-5.478871060556092E-001,
4.160000000000000E+009,7.180547572551694E-001,-5.533911285509324E-001,7.170588399833174E-001,-5.505231997705453E-001,7.179823657956383E-001,-5.531302609566647E-001,
4.165000000000000E+009,7.127807319001719E-001,-5.595727097637941E-001,7.116924404578930E-001,-5.567454652934603E-001,7.127712256773069E-001,-5.593598897015244E-001,
4.170000000000000E+009,7.071702090285201E-001,-5.652553450247839E-001,7.063475797908239E-001,-5.623825425233708E-001,7.072722006991277E-001,-5.649702786043356E-001,
4.175000000000000E+009,7.013814461874056E-001,-5.708149947009842E-001,7.004608747730167E-001,-5.682015431777346E-001,7.013006169197574E-001,-5.706692743245518E-001,
4.180000000000000E+009,6.957865877491871E-001,-5.764766237566856E-001,6.949065965381346E-001,-5.739015837622170E-001,6.957346433231449E-001,-5.762463403577621E-001,
4.185000000000000E+009,6.897622880559046E-001,-5.819690329275300E-001,6.887976469853543E-001,-5.795363175265960E-001,6.897703958989432E-001,-5.817900358752256E-001,
4.190000000000000E+009,6.843015311672995E-001,-5.871489632081177E-001,6.833557759305151E-001,-5.847200664723251E-001,6.844019513663030E-001,-5.869225203729913E-001,
4.195000000000000E+009,6.788511758656810E-001,-5.919713601984546E-001,6.778556721314906E-001,-5.895427286114987E-001,6.789189928356989E-001,-5.917950524874847E-001,
4.200000000000000E+009,6.729361915593213E-001,-5.967653672354120E-001,6.721354987204217E-001,-5.942187607175443E-001,6.730848291946336E-001,-5.965301643036279E-001,
4.205000000000000E+009,6.671091080061076E-001,-6.015964048338401E-001,6.663264958079426E-001,-5.993318064137566E-001,6.671981427573861E-001,-6.015673563119198E-001,
4.210000000000000E+009,6.619106179502774E-001,-6.064840552263512E-001,6.610409424002979E-001,-6.043154239992878E-001,6.619339980882129E-001,-6.064306032604663E-001,
4.215000000000000E+009,6.575017513209744E-001,-6.114749687691130E-001,6.565390104744345E-001,-6.093811083399110E-001,6.574665534678703E-001,-6.113784502427766E-001,
4.220000000000000E+009,6.521441253867201E-001,-6.164941388153716E-001,6.510869223981911E-001,-6.143982064464945E-001,6.521622597091714E-001,-6.162927250970964E-001,
4.225000000000000E+009,6.465588443554872E-001,-6.221707793033200E-001,6.454187329465067E-001,-6.201631702687406E-001,6.466847064634743E-001,-6.220320413509035E-001,
4.230000000000000E+009,6.412674720518528E-001,-6.268784802995301E-001,6.399965656330704E-001,-6.249600639128183E-001,6.413081101827561E-001,-6.268521624687994E-001,
4.235000000000000E+009,6.362193261860906E-001,-6.323138214962175E-001,6.347593589269408E-001,-6.301284332235286E-001,6.361549313132631E-001,-6.322976461008640E-001,
4.240000000000000E+009,6.309681599357695E-001,-6.376299375265914E-001,6.295098008942077E-001,-6.353294300487226E-001,6.309210212170292E-001,-6.375879496745442E-001,
4.245000000000000E+009,6.247670648473814E-001,-6.435972122938959E-001,6.234805755140689E-001,-6.411420268352656E-001,6.247305959848902E-001,-6.434675088977113E-001,
4.250000000000000E+009,6.201934470574586E-001,-6.493362321808164E-001,6.190719567152900E-001,-6.468687409987316E-001,6.201711785995124E-001,-6.491961457171203E-001,
4.255000000000000E+009,6.138405822269306E-001,-6.549179589051055E-001,6.129545933732411E-001,-6.525192613123000E-001,6.139244527741293E-001,-6.547422211740567E-001,
4.260000000000000E+009,6.077543135358251E-001,-6.608454294490314E-001,6.068344068866860E-001,-6.586911230022486E-001,6.077995515183882E-001,-6.607705308431797E-001,
4.265000000000000E+009,6.011703560953161E-001,-6.655598345696138E-001,6.001869285018818E-001,-6.635037701668018E-001,6.012562731277861E-001,-6.654831087603637E-001,
4.270000000000000E+009,5.953722515903557E-001,-6.704296126769861E-001,5.943739990146576E-001,-6.684237385441264E-001,5.954714463494423E-001,-6.703104498085908E-001,
4.275000000000000E+009,5.882533597500332E-001,-6.750722570837460E-001,5.871444055096833E-001,-6.731708381233108E-001,5.883556234927934E-001,-6.749525461713656E-001,
4.280000000000000E+009,5.817478947778301E-001,-6.797395945171049E-001,5.807106872425827E-001,-6.777945809684751E-001,5.819022547782676E-001,-6.795492473339653E-001,
4.285000000000000E+009,5.752796030786658E-001,-6.834161774098420E-001,5.742483319214463E-001,-6.815626467778037E-001,5.754490895368506E-001,-6.832819163340254E-001,
4.290000000000000E+009,5.687128169498360E-001,-6.880125855983000E-001,5.675682536627901E-001,-6.863593247831870E-001,5.688651421290232E-001,-6.879857124962907E-001,
4.295000000000000E+009,5.629313795803995E-001,-6.921737899685024E-001,5.615947344243734E-001,-6.906172244077173E-001,5.631553556312596E-001,-6.921680100640401E-001,
4.300000000000000E+009,5.561194133310659E-001,-6.964638514361921E-001,5.546559681157040E-001,-6.948694940903443E-001,5.562315994731995E-001,-6.965409114761748E-001,
4.305000000000000E+009,5.502997973549711E-001,-7.005812201333357E-001,5.486459210878767E-001,-6.989927298720899E-001,5.503984152091765E-001,-7.006000241290045E-001,
4.310000000000000E+009,5.437990020599420E-001,-7.045152488871752E-001,5.420238284427652E-001,-7.027749044533870E-001,5.439978377252681E-001,-7.045852681943507E-001,
4.315000000000000E+009,5.369925668389497E-001,-7.077436980821439E-001,5.352407268880974E-001,-7.059355397123558E-001,5.371690939773335E-001,-7.078977216837760E-001,
4.320000000000000E+009,5.301513908874764E-001,-7.118873789183373E-001,5.283460753846178E-001,-7.100051284113392E-001,5.302781667692218E-001,-7.120509828558518E-001,
4.325000000000000E+009,5.236397664689362E-001,-7.154509500294580E-001,5.218252865715600E-001,-7.133937125184138E-001,5.237130106666190E-001,-7.156902855151179E-001,
4.330000000000000E+009,5.177345640700031E-001,-7.180747459285213E-001,5.160638510920487E-001,-7.160818826459068E-001,5.176858944501108E-001,-7.184530313980023E-001,
4.335000000000000E+009,5.122990285103748E-001,-7.212011847488346E-001,5.105391583672150E-001,-7.193986447354069E-001,5.121135627692907E-001,-7.215479264674951E-001,
4.340000000000000E+009,5.068380902388605E-001,-7.237815823035418E-001,5.048777093929061E-001,-7.218693342041201E-001,5.065813001646825E-001,-7.239629649451187E-001,
4.345000000000000E+009,5.005991769552605E-001,-7.273325336206873E-001,4.985994208819430E-001,-7.252788898070598E-001,5.003416707499983E-001,-7.275045648717886E-001,
4.350000000000000E+009,4.956002154896096E-001,-7.299636186018250E-001,4.936235756336174E-001,-7.276951793379854E-001,4.953405633759350E-001,-7.300450117976874E-001,
4.355000000000000E+009,4.896398414264720E-001,-7.338523601855639E-001,4.878966920416402E-001,-7.314792398663076E-001,4.892999112040461E-001,-7.339085286288404E-001,
4.360000000000000E+009,4.848729327479441E-001,-7.379646905913210E-001,4.831610437288071E-001,-7.356317841162741E-001,4.844253524753024E-001,-7.379656121303548E-001,
4.365000000000000E+009,4.791962933959746E-001,-7.422378172242187E-001,4.776819205496102E-001,-7.399974265692337E-001,4.789120939036056E-001,-7.421470625989655E-001,
4.370000000000000E+009,4.739085963799475E-001,-7.468782520182794E-001,4.723820436387469E-001,-7.448345834865804E-001,4.736755660185458E-001,-7.467275023103899E-001,
4.375000000000000E+009,4.684182411305485E-001,-7.519064117664531E-001,4.668556230578147E-001,-7.500060494659063E-001,4.682297740956087E-001,-7.517409568546529E-001,
4.380000000000000E+009,4.615433600745730E-001,-7.566160911200007E-001,4.599331505371069E-001,-7.546569144962154E-001,4.614253810396938E-001,-7.564957507848160E-001,
4.385000000000000E+009,4.553019561700245E-001,-7.613455096183794E-001,4.535298623107544E-001,-7.595507316547946E-001,4.550781167944522E-001,-7.612978933565370E-001,
